paper_id,instA_coords,instB_coords,instA_id,instB_id
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-91.547979, 41.658974]",6525,4286
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-95.9759165, 41.2548549]",6525,4113
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-87.83545129999999, 41.860566999999996]",6525,1245
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-87.83875379999998, 41.857569700000006]",6525,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-96.8402208, 32.8120563]",6525,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-73.8463432, 40.852701200000006]",6525,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-87.8544434, 42.0926692]",6525,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-87.64963359999999, 41.8697938]",6525,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-87.47078690000001, 41.5548755]",6525,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-117.2340135, 32.8800604]",6525,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-96.04151800000001, 41.25797480000001]",6525,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-83.01720429999999, 39.9946534]","[-80.212958, 25.7920829]",6525,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-77.4036222, 35.6086399]",3213,9863
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-95.396499, 29.71052959999999]",3213,3573
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-91.547979, 41.658974]",3213,4286
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-95.9759165, 41.2548549]",3213,4113
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-87.83545129999999, 41.860566999999996]",3213,1245
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-87.83875379999998, 41.857569700000006]",3213,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-96.8402208, 32.8120563]",3213,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-73.8463432, 40.852701200000006]",3213,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-87.8544434, 42.0926692]",3213,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-87.64963359999999, 41.8697938]",3213,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-87.47078690000001, 41.5548755]",3213,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-117.2340135, 32.8800604]",3213,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-96.04151800000001, 41.25797480000001]",3213,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-105.002342, 39.746359600000005]","[-80.212958, 25.7920829]",3213,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-95.396499, 29.71052959999999]",9863,3573
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-91.547979, 41.658974]",9863,4286
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-95.9759165, 41.2548549]",9863,4113
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-87.83545129999999, 41.860566999999996]",9863,1245
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-87.83875379999998, 41.857569700000006]",9863,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-96.8402208, 32.8120563]",9863,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-73.8463432, 40.852701200000006]",9863,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-87.8544434, 42.0926692]",9863,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-87.64963359999999, 41.8697938]",9863,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-87.47078690000001, 41.5548755]",9863,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-117.2340135, 32.8800604]",9863,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-96.04151800000001, 41.25797480000001]",9863,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-77.4036222, 35.6086399]","[-80.212958, 25.7920829]",9863,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-91.547979, 41.658974]",3573,4286
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-95.9759165, 41.2548549]",3573,4113
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-87.83545129999999, 41.860566999999996]",3573,1245
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-87.83875379999998, 41.857569700000006]",3573,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-96.8402208, 32.8120563]",3573,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-73.8463432, 40.852701200000006]",3573,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-87.8544434, 42.0926692]",3573,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-87.64963359999999, 41.8697938]",3573,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-87.47078690000001, 41.5548755]",3573,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-117.2340135, 32.8800604]",3573,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-96.04151800000001, 41.25797480000001]",3573,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.396499, 29.71052959999999]","[-80.212958, 25.7920829]",3573,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-95.9759165, 41.2548549]",4286,4113
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-87.83545129999999, 41.860566999999996]",4286,1245
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-87.83875379999998, 41.857569700000006]",4286,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-96.8402208, 32.8120563]",4286,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-73.8463432, 40.852701200000006]",4286,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-87.8544434, 42.0926692]",4286,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-87.64963359999999, 41.8697938]",4286,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-87.47078690000001, 41.5548755]",4286,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-117.2340135, 32.8800604]",4286,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-96.04151800000001, 41.25797480000001]",4286,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-91.547979, 41.658974]","[-80.212958, 25.7920829]",4286,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-87.83545129999999, 41.860566999999996]",4113,1245
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-87.83875379999998, 41.857569700000006]",4113,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-96.8402208, 32.8120563]",4113,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-73.8463432, 40.852701200000006]",4113,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-87.8544434, 42.0926692]",4113,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-87.64963359999999, 41.8697938]",4113,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-87.47078690000001, 41.5548755]",4113,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-117.2340135, 32.8800604]",4113,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-96.04151800000001, 41.25797480000001]",4113,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-95.9759165, 41.2548549]","[-80.212958, 25.7920829]",4113,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-87.83875379999998, 41.857569700000006]",1245,6097
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-96.8402208, 32.8120563]",1245,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-73.8463432, 40.852701200000006]",1245,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-87.8544434, 42.0926692]",1245,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-87.64963359999999, 41.8697938]",1245,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-87.47078690000001, 41.5548755]",1245,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-117.2340135, 32.8800604]",1245,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-96.04151800000001, 41.25797480000001]",1245,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83545129999999, 41.860566999999996]","[-80.212958, 25.7920829]",1245,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-96.8402208, 32.8120563]",6097,2125
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-73.8463432, 40.852701200000006]",6097,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-87.8544434, 42.0926692]",6097,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-87.64963359999999, 41.8697938]",6097,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-87.47078690000001, 41.5548755]",6097,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-117.2340135, 32.8800604]",6097,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-96.04151800000001, 41.25797480000001]",6097,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.83875379999998, 41.857569700000006]","[-80.212958, 25.7920829]",6097,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-73.8463432, 40.852701200000006]",2125,3118
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-87.8544434, 42.0926692]",2125,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-87.64963359999999, 41.8697938]",2125,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-87.47078690000001, 41.5548755]",2125,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-117.2340135, 32.8800604]",2125,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-96.04151800000001, 41.25797480000001]",2125,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.8402208, 32.8120563]","[-80.212958, 25.7920829]",2125,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-73.8463432, 40.852701200000006]","[-87.8544434, 42.0926692]",3118,5553
01b9cff3de8b775f53a16d643be1759374faa4df,"[-73.8463432, 40.852701200000006]","[-87.64963359999999, 41.8697938]",3118,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-73.8463432, 40.852701200000006]","[-87.47078690000001, 41.5548755]",3118,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-73.8463432, 40.852701200000006]","[-117.2340135, 32.8800604]",3118,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-73.8463432, 40.852701200000006]","[-96.04151800000001, 41.25797480000001]",3118,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-73.8463432, 40.852701200000006]","[-80.212958, 25.7920829]",3118,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.8544434, 42.0926692]","[-87.64963359999999, 41.8697938]",5553,7661
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.8544434, 42.0926692]","[-87.47078690000001, 41.5548755]",5553,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.8544434, 42.0926692]","[-117.2340135, 32.8800604]",5553,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.8544434, 42.0926692]","[-96.04151800000001, 41.25797480000001]",5553,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.8544434, 42.0926692]","[-80.212958, 25.7920829]",5553,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.64963359999999, 41.8697938]","[-87.47078690000001, 41.5548755]",7661,4308
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.64963359999999, 41.8697938]","[-117.2340135, 32.8800604]",7661,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.64963359999999, 41.8697938]","[-96.04151800000001, 41.25797480000001]",7661,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.64963359999999, 41.8697938]","[-80.212958, 25.7920829]",7661,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.47078690000001, 41.5548755]","[-117.2340135, 32.8800604]",4308,9283
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.47078690000001, 41.5548755]","[-96.04151800000001, 41.25797480000001]",4308,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-87.47078690000001, 41.5548755]","[-80.212958, 25.7920829]",4308,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-117.2340135, 32.8800604]","[-96.04151800000001, 41.25797480000001]",9283,10517
01b9cff3de8b775f53a16d643be1759374faa4df,"[-117.2340135, 32.8800604]","[-80.212958, 25.7920829]",9283,1214
01b9cff3de8b775f53a16d643be1759374faa4df,"[-96.04151800000001, 41.25797480000001]","[-80.212958, 25.7920829]",10517,1214
01bc7fe59fc7feb0e3d23c716aa23a694a4362a2,"[-119.4179324, 36.778261]","[-74.0571037, 40.883453]",10192,10628
01bf19ea2cb2baab425377eaae3286190e9bf975,"[113.3536811, 23.1568182]","[113.3536811, 23.1568182]",7830,9655
01cff21366d475b5bc294c90da89a521b510234a,"[32.4574649, 0.07569189999999999]","[37.010508, -1.0891064]",3504,9158
01e6b95b17fad557a310e455f5b5994628267452,"[-122.2696909, 37.80600039999999]","[117.95513700000001, 41.030322999999996]",383,9374
01f0ffeafb753f0a54cde6d40252d74b7c64f6b9,"[-83.03062220000001, 40.006836299999996]","[-93.64646540000001, 42.0266187]",4120,2105
02049ffbdb20997055c4def3516af0e6e40dd427,"[-75.1932137, 39.9522188]","[-81.6543236, 41.5013484]",5759,1078
02049ffbdb20997055c4def3516af0e6e40dd427,"[-75.1932137, 39.9522188]","[-74.65507389999998, 40.3430942]",5759,8223
02049ffbdb20997055c4def3516af0e6e40dd427,"[-81.6543236, 41.5013484]","[-74.65507389999998, 40.3430942]",1078,8223
021fba0f252408868fa29b65686dedb3b3d6bf02,"[109.18800470000001, 35.3939908]","[108.073742, 34.262298]",3476,6707
02201e4601ab0eb70b6c26480cf2bfeae2625193,"[-79.960835, 40.4443533]","[5.342293, 50.9335322]",5898,8032
02201e4601ab0eb70b6c26480cf2bfeae2625193,"[-79.960835, 40.4443533]","[-93.60094840000001, 41.591246999999996]",5898,3622
02201e4601ab0eb70b6c26480cf2bfeae2625193,"[5.342293, 50.9335322]","[-93.60094840000001, 41.591246999999996]",8032,3622
0238a1b19642b5488f67b429cb8368f332efc1e5,"[-105.26594170000001, 40.00758099999999]","[-113.4866434, 53.54264240000001]",7204,9189
023af2216525c16fa52a75b99cc91ebb03e93107,"[116.3264439, 39.9996674]","[116.4073963, 39.90419989999999]",6340,3871
023b805a96c852619186f55af4bbbdd5f9fa8156,"[120.675326, 24.123552]","[120.60982659999998, 22.6433454]",2953,7681
023b805a96c852619186f55af4bbbdd5f9fa8156,"[120.675326, 24.123552]","[121.53975179999999, 25.0173405]",2953,379
023b805a96c852619186f55af4bbbdd5f9fa8156,"[120.60982659999998, 22.6433454]","[121.53975179999999, 25.0173405]",7681,379
023c5cf585e15867727bd471ed13ae56d6c108d6,"[85.8152921, 20.3547697]","[-34.8458995, -7.1377578999999995]",5670,4334
02480623218229a12cdbc4800defc262f7cc175c,"[-79.39565640000002, 43.6628917]","[-73.9527248, 40.7899953]",8037,5902
02480623218229a12cdbc4800defc262f7cc175c,"[-79.39565640000002, 43.6628917]","[-79.50186839999998, 43.773453499999995]",8037,7949
02480623218229a12cdbc4800defc262f7cc175c,"[-79.39565640000002, 43.6628917]","[-75.68313289999998, 45.42310639999999]",8037,2867
02480623218229a12cdbc4800defc262f7cc175c,"[-79.39565640000002, 43.6628917]","[-43.223403499999996, -22.8617077]",8037,8603
02480623218229a12cdbc4800defc262f7cc175c,"[-73.9527248, 40.7899953]","[-79.50186839999998, 43.773453499999995]",5902,7949
02480623218229a12cdbc4800defc262f7cc175c,"[-73.9527248, 40.7899953]","[-75.68313289999998, 45.42310639999999]",5902,2867
02480623218229a12cdbc4800defc262f7cc175c,"[-73.9527248, 40.7899953]","[-43.223403499999996, -22.8617077]",5902,8603
02480623218229a12cdbc4800defc262f7cc175c,"[-79.50186839999998, 43.773453499999995]","[-75.68313289999998, 45.42310639999999]",7949,2867
02480623218229a12cdbc4800defc262f7cc175c,"[-79.50186839999998, 43.773453499999995]","[-43.223403499999996, -22.8617077]",7949,8603
02480623218229a12cdbc4800defc262f7cc175c,"[-75.68313289999998, 45.42310639999999]","[-43.223403499999996, -22.8617077]",2867,8603
02522a1b4512e4d2880a6a551a8dff589d4cb393,"[9.952894500000001, 51.56097030000001]","[8.7741641, 50.8106859]",10765,6313
02522a1b4512e4d2880a6a551a8dff589d4cb393,"[9.952894500000001, 51.56097030000001]","[6.065686899999998, 50.7800778]",10765,3784
02522a1b4512e4d2880a6a551a8dff589d4cb393,"[9.952894500000001, 51.56097030000001]","[9.8015244, 52.3549693]",10765,37
02522a1b4512e4d2880a6a551a8dff589d4cb393,"[8.7741641, 50.8106859]","[6.065686899999998, 50.7800778]",6313,3784
02522a1b4512e4d2880a6a551a8dff589d4cb393,"[8.7741641, 50.8106859]","[9.8015244, 52.3549693]",6313,37
02522a1b4512e4d2880a6a551a8dff589d4cb393,"[6.065686899999998, 50.7800778]","[9.8015244, 52.3549693]",3784,37
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6313582, 52.1334003]","[-79.39565640000002, 43.6628917]",9538,8037
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6313582, 52.1334003]","[5.1224428999999985, 52.0902463]",9538,2566
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6313582, 52.1334003]","[-106.6296753, 52.13340529999999]",9538,7029
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6313582, 52.1334003]","[-71.2822928, 46.76883839999999]",9538,2616
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6313582, 52.1334003]","[-113.4866434, 53.54264240000001]",9538,9189
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-79.39565640000002, 43.6628917]","[5.1224428999999985, 52.0902463]",8037,2566
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-79.39565640000002, 43.6628917]","[-106.6296753, 52.13340529999999]",8037,7029
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-79.39565640000002, 43.6628917]","[-71.2822928, 46.76883839999999]",8037,2616
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-79.39565640000002, 43.6628917]","[-113.4866434, 53.54264240000001]",8037,9189
025509677d6507aaf63c46fc8efbe60b6d63a820,"[5.1224428999999985, 52.0902463]","[-106.6296753, 52.13340529999999]",2566,7029
025509677d6507aaf63c46fc8efbe60b6d63a820,"[5.1224428999999985, 52.0902463]","[-71.2822928, 46.76883839999999]",2566,2616
025509677d6507aaf63c46fc8efbe60b6d63a820,"[5.1224428999999985, 52.0902463]","[-113.4866434, 53.54264240000001]",2566,9189
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6296753, 52.13340529999999]","[-71.2822928, 46.76883839999999]",7029,2616
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-106.6296753, 52.13340529999999]","[-113.4866434, 53.54264240000001]",7029,9189
025509677d6507aaf63c46fc8efbe60b6d63a820,"[-71.2822928, 46.76883839999999]","[-113.4866434, 53.54264240000001]",2616,9189
0255e9592e43d4781d33cb0067017700ab56fdb3,"[135.770115, 35.0240895]","[135.2832281, 34.7320046]",1637,9147
0257dffb6a2cc8bdf6d252c400a38419ef256505,"[126.9519053, 37.459882]","[127.0793428, 37.5407625]",6929,10717
0260e364e040cc9b229b2b4f727bfc2e4d68474d,"[85.28346289999998, 27.6806722]","[13.374584, 54.09496529999999]",9208,7568
02612805eaebdc70fd7dc11ff6e091c0ca9dfdac,"[-90.0832621, 29.9572962]","[121.43347560000001, 25.0334487]",5527,8301
0263ef539a1344a642b1f4ff11aee6bc6ca84a34,"[-63.59165549999999, 44.63658119999999]","[-73.61375919999998, 45.5056156]",2873,1545
0266337807a2aab25e7dc43967cba01860fe5d86,"[-77.07225849999998, 38.9076089]","[39.297407899999996, -6.8120246999999985]",3261,3086
0266337807a2aab25e7dc43967cba01860fe5d86,"[-77.07225849999998, 38.9076089]","[-78.5079772, 38.0335529]",3261,3466
0266337807a2aab25e7dc43967cba01860fe5d86,"[39.297407899999996, -6.8120246999999985]","[-78.5079772, 38.0335529]",3086,3466
026c59766e222f22b416a6525ae3194a140b5faa,"[4.9557262999999985, 52.35581819999999]","[7.0865227, 50.726771500000005]",9718,4702
026c59766e222f22b416a6525ae3194a140b5faa,"[4.9557262999999985, 52.35581819999999]","[-1.5716113999999999, 6.674503499999998]",9718,2393
026c59766e222f22b416a6525ae3194a140b5faa,"[4.9557262999999985, 52.35581819999999]","[9.955582000000001, 48.4222305]",9718,10008
